user_id,activity_date,total_steps,total_distance,total_calories,sedentary_minutes,lightly_active_minutes,fairly_active_minutes,very_active_minutes,total_active_minutes,day_of_week,active_sedentary_ratio,sleep_date,total_sleep_records,minutes_asleep,minutes_in_bed,sleep_efficiency,time_in_bed_hr,avg_daily_steps,overall_consistency_days,activity_segment
3372868164,2016-04-28,5512,3.75999999046326,1972,1055,385,0,0,385,Thursday,0.36492890995260663,,,,,,,6861.65,20,Lightly Active
3372868164,2016-04-26,8283,5.78999996185303,2057,1083,333,2,22,357,Tuesday,0.32963988919667592,,,,,,,6861.65,20,Lightly Active
3372868164,2016-04-20,4880,3.32999992370605,1867,1148,274,3,15,292,Wednesday,0.25435540069686413,,,,,,,6861.65,20,Lightly Active
3372868164,2016-04-22,3843,2.61999988555908,1669,1234,206,0,0,206,Friday,0.16693679092382496,,,,,,,6861.65,20,Lightly Active
3372868164,2016-04-19,7711,5.26000022888184,1985,1064,376,0,0,376,Tuesday,0.35338345864661652,,,,,,,6861.65,20,Lightly Active
3372868164,2016-04-27,7904,5.42000007629395,2095,1057,346,13,24,383,Wednesday,0.36234626300851469,,,,,,,6861.65,20,Lightly Active
6117666160,2016-04-30,6987,5.28000020980835,2275,1040,343,0,0,343,Saturday,0.3298076923076923,,,,,,,7046.7142857142862,28,Lightly Active
6117666160,2016-05-02,4933,3.73000001907349,2044,1204,236,0,0,236,Monday,0.19601328903654486,,,,,,,7046.7142857142862,28,Lightly Active
6117666160,2016-05-04,2997,2.25999999046326,1902,1279,156,0,0,156,Wednesday,0.12197028928850664,,,,,,,7046.7142857142862,28,Lightly Active
6117666160,2016-04-26,9543,7.21000003814697,2450,1077,352,7,0,359,Tuesday,0.33333333333333331,,,,,,,7046.7142857142862,28,Lightly Active
8583815059,2016-04-17,3008,2.34999990463257,2439,1440,0,0,0,0,Sunday,0.0,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-25,4503,3.50999999046326,2547,1294,122,6,18,146,Monday,0.11282843894899536,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-08,9217,7.19000005722046,2940,1183,182,72,3,257,Sunday,0.21724429416737109,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-23,9423,7.34999990463257,3012,1151,238,44,7,289,Saturday,0.2510860121633362,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-29,15168,11.8299999237061,3513,1069,258,67,46,371,Friday,0.34705332086061741,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-05,12427,9.6899995803833,3266,1370,70,0,0,70,Thursday,0.051094890510948905,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-28,6174,4.82000017166138,2757,1209,203,28,0,231,Thursday,0.19106699751861042,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-30,10085,7.86999988555908,3164,1093,317,28,2,347,Saturday,0.31747483989021041,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-07,6117,4.76999998092651,2810,1190,250,0,0,250,Saturday,0.21008403361344538,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-06,5843,4.55999994277954,2683,1250,166,22,2,190,Friday,0.152,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-03,12015,9.36999988555908,3212,1440,0,0,0,0,Tuesday,0.0,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-01,4512,3.51999998092651,2596,1311,117,2,10,129,Sunday,0.098398169336384442,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-16,5319,4.15000009536743,2693,1440,0,0,0,0,Saturday,0.0,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-02,8469,6.6100001335144,2894,1440,0,0,0,0,Monday,0.0,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-27,12474,9.72999954223633,3142,1229,129,5,77,211,Wednesday,0.17168429617575265,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-09,9877,7.69999980926514,2947,1260,110,4,66,180,Monday,0.14285714285714285,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-10,8240,6.42999982833862,2846,1226,162,43,9,214,Tuesday,0.17455138662316477,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-13,5571,4.34999990463257,2654,1252,163,23,2,188,Wednesday,0.15015974440894569,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-14,3135,2.45000004768372,2443,1306,134,0,0,134,Thursday,0.10260336906584992,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-24,8286,6.46000003814697,2889,1188,206,44,2,252,Sunday,0.21212121212121213,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-20,5273,4.1100001335144,2647,1246,167,27,0,194,Wednesday,0.15569823434991975,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-26,10499,8.1899995803833,3093,1134,214,91,1,306,Tuesday,0.26984126984126983,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-11,8701,6.78999996185303,2804,1106,177,71,5,253,Wednesday,0.22875226039783003,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-18,3864,3.00999999046326,2536,1309,105,22,4,131,Monday,0.10007639419404125,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-21,8538,6.65999984741211,2883,1229,158,18,35,211,Thursday,0.17168429617575265,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-22,8687,6.78000020980835,2944,1170,212,54,4,270,Friday,0.23076923076923078,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-05-04,3588,2.79999995231628,2516,1440,0,0,0,0,Wednesday,0.0,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-12,5014,3.91000008583069,2650,1237,196,7,0,203,Tuesday,0.16410670978173,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-19,5697,4.44000005722046,2668,1257,166,10,7,183,Tuesday,0.14558472553699284,,,,,,,7198.5161290322585,31,Lightly Active
8583815059,2016-04-15,3430,2.6800000667572,2505,1375,65,0,0,65,Friday,0.047272727272727272,,,,,,,7198.5161290322585,31,Lightly Active
4319703577,2016-04-12,7753,5.19999980926514,2115,1440,0,0,0,0,Tuesday,0.0,,,,,,,7268.8387096774195,31,Lightly Active
4319703577,2016-04-13,8204,5.5,2135,1234,96,15,8,119,Wednesday,0.096434359805510531,,,,,,,7268.8387096774195,31,Lightly Active
4319703577,2016-05-04,10429,7.01999998092651,2282,1106,313,13,8,334,Wednesday,0.30198915009041594,,,,,,,7268.8387096774195,31,Lightly Active
1644430081,2016-04-21,1223,0.889999985694885,2140,1402,38,0,0,38,Thursday,0.02710413694721826,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-05-04,2309,1.67999994754791,2222,1388,52,0,0,52,Wednesday,0.037463976945244955,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-24,3321,2.41000008583069,2413,1351,89,0,0,89,Sunday,0.065877128053293862,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-20,2436,1.76999998092651,2430,1315,125,0,0,125,Wednesday,0.095057034220532313,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-14,11037,8.02000045776367,3226,1125,252,58,5,315,Thursday,0.28,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-23,6637,4.82999992370605,2677,1265,160,15,0,175,Saturday,0.13833992094861661,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-25,3580,2.59999990463257,2497,1337,94,1,8,103,Monday,0.07703814510097233,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-05-07,13372,9.72000026702881,3404,1139,243,17,41,301,Saturday,0.26426690079016679,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-05-06,9787,7.11999988555908,3328,1054,369,6,11,386,Friday,0.36622390891840606,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-28,9405,6.84000015258789,3108,1157,227,53,3,283,Thursday,0.24459809853068279,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-13,8001,5.82000017166138,2902,1259,135,16,30,181,Wednesday,0.1437648927720413,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-17,8757,6.36999988555908,3011,1212,186,13,29,228,Sunday,0.18811881188118812,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-05-09,6643,4.82999992370605,3008,1099,303,6,32,341,Monday,0.31028207461328483,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-05-10,9167,6.65999984741211,2799,1254,155,19,12,186,Tuesday,0.14832535885167464,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-27,3032,2.20000004768372,2489,1322,118,0,0,118,Wednesday,0.089258698940998485,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-05-03,12850,9.34000015258789,3324,1115,221,94,10,325,Tuesday,0.2914798206278027,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-12,10694,7.76999998092651,3199,1131,256,51,2,309,Tuesday,0.27320954907161804,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-22,3673,2.67000007629395,2344,1354,86,0,0,86,Friday,0.063515509601181686,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-15,5263,3.82999992370605,2750,1263,170,4,3,177,Friday,0.14014251781472684,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-05-05,4363,3.19000005722046,2463,1341,81,12,6,99,Thursday,0.0738255033557047,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-16,15300,11.1199998855591,3493,1135,212,42,51,305,Saturday,0.2687224669603524,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-18,7132,5.19000005722046,2806,1271,121,33,15,169,Monday,0.13296616837136113,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-26,9919,7.21000003814697,3123,1165,223,41,11,275,Tuesday,0.23605150214592274,,,,,,,7282.9666666666653,30,Lightly Active
1644430081,2016-04-19,11256,8.18000030517578,3300,1099,278,58,5,341,Tuesday,0.31028207461328483,,,,,,,7282.9666666666653,30,Lightly Active
2873212765,2016-04-29,7365,4.94999980926514,1780,1191,206,23,20,249,Friday,0.20906801007556675,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-30,8452,5.67999982833862,1830,1167,248,20,5,273,Saturday,0.23393316195372751,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-26,8242,5.53999996185303,1882,1124,309,5,2,316,Tuesday,0.28113879003558717,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-10,8275,5.55999994277954,1962,1067,373,0,0,373,Tuesday,0.34957825679475163,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-16,9685,6.65000009536743,2148,1087,305,1,47,353,Saturday,0.32474701011959523,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-23,9317,6.34999990463257,2021,1077,330,5,28,363,Saturday,0.3370473537604457,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-13,7618,5.11999988555908,2004,1028,404,8,0,412,Wednesday,0.40077821011673154,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-28,7913,5.40999984741211,1835,1192,213,7,28,248,Thursday,0.20805369127516779,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-08,8168,5.53999996185303,2096,1068,326,0,46,372,Sunday,0.34831460674157305,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-21,8859,5.98000001907349,1970,1057,371,10,2,383,Thursday,0.36234626300851469,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-27,3516,2.35999989509583,1966,1197,197,0,46,243,Wednesday,0.20300751879699247,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-22,7286,4.90000009536743,2241,1028,366,0,46,412,Friday,0.40077821011673154,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-19,7948,5.36999988555908,1956,1051,389,0,0,389,Tuesday,0.37012369172216936,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-18,7762,5.23999977111816,1890,1122,311,6,1,318,Monday,0.28342245989304815,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-09,7726,5.19000005722046,1906,1095,345,0,0,345,Monday,0.31506849315068491,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-01,7399,4.96999979019165,1739,1219,196,18,7,221,Sunday,0.18129614438063987,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-02,7525,5.05999994277954,1878,1099,334,7,0,341,Monday,0.31028207461328483,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-07,4940,3.38000011444092,1897,1302,52,11,75,138,Saturday,0.10599078341013825,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-24,6873,4.67999982833862,1898,1203,190,1,46,237,Sunday,0.1970074812967581,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-04,8278,5.55999994277954,2015,1020,420,0,0,420,Wednesday,0.41176470588235292,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-25,7373,4.94999980926514,1907,1081,359,0,0,359,Monday,0.33209990749306195,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-12,8796,5.90999984741211,1982,1061,356,21,2,379,Tuesday,0.35721017907634306,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-17,2524,1.70000004768372,1529,1272,160,8,0,168,Sunday,0.13207547169811321,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-05,8314,5.6100001335144,1971,1093,311,23,13,347,Thursday,0.31747483989021041,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-11,6440,4.32999992370605,1826,1121,319,0,0,319,Wednesday,0.28456735057983945,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-06,7063,4.75,1910,1065,370,5,0,375,Friday,0.352112676056338,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-14,7910,5.32000017166138,1893,1109,331,0,0,331,Thursday,0.29846708746618578,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-05-03,7412,4.98000001907349,1906,1070,363,6,1,370,Tuesday,0.34579439252336447,,,,,,,7555.7741935483864,31,Fairly Active
2873212765,2016-04-20,9202,6.30000019073486,2094,1035,378,5,22,405,Wednesday,0.391304347826087,,,,,,,7555.7741935483864,31,Fairly Active
4558609924,2016-05-11,9108,6.01999998092651,2131,1081,324,31,4,359,Wednesday,0.33209990749306195,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-05-07,8237,5.44000005722046,1973,1116,233,16,23,272,Saturday,0.24372759856630824,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-05-09,11451,7.57000017166138,2223,1065,339,30,6,375,Monday,0.352112676056338,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-05-03,5267,3.48000001907349,1953,1172,237,10,21,268,Tuesday,0.22866894197952217,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-12,5135,3.39000010490417,1909,1122,318,0,0,318,Tuesday,0.28342245989304815,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-05-04,5232,3.46000003814697,1842,1188,252,0,0,252,Wednesday,0.21212121212121213,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-18,8940,5.90999984741211,2116,1080,331,15,14,360,Monday,0.33333333333333331,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-16,7289,4.82000017166138,1997,1112,308,12,8,328,Saturday,0.29496402877697842,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-20,4803,3.17000007629395,1788,1218,222,0,0,222,Wednesday,0.18226600985221675,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-15,7795,5.15000009536743,2121,1131,262,30,17,309,Friday,0.27320954907161804,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-27,9557,6.32000017166138,2098,1087,312,14,27,353,Wednesday,0.32474701011959523,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-13,4978,3.28999996185303,1722,1287,127,7,19,153,Wednesday,0.11888111888111888,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-17,9634,6.40000009536743,2117,1110,304,19,7,330,Sunday,0.29729729729729731,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-24,8563,5.65999984741211,2173,1045,395,0,0,395,Sunday,0.37799043062200954,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-05-02,7891,5.21999979019165,2066,1057,383,0,0,383,Monday,0.36234626300851469,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-14,6799,4.48999977111816,1922,1161,279,0,0,279,Thursday,0.24031007751937986,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-05-05,10611,7.01000022888184,2262,1048,370,8,14,392,Thursday,0.37404580152671757,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-30,10319,6.82000017166138,2105,1111,293,29,7,329,Saturday,0.29612961296129614,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-22,9601,6.34999990463257,2094,1122,273,25,20,318,Friday,0.28342245989304815,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-05-10,6435,4.25,1889,1191,220,18,11,249,Tuesday,0.20906801007556675,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-05-06,3755,2.48000001907349,1722,1238,202,0,0,202,Friday,0.16316639741518579,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-19,5401,3.5699999332428,1876,1182,248,9,1,258,Tuesday,0.21827411167512689,,,,,,,7685.1290322580644,31,Fairly Active
4558609924,2016-04-23,6890,4.55000019073486,2085,1122,308,5,5,318,Saturday,0.28342245989304815,,,,,,,7685.1290322580644,31,Fairly Active
5577150313,2016-05-09,3421,2.55999994277954,2489,1099,70,11,34,115,Monday,0.10464058234758872,,,,,,,8304.4333333333325,30,Fairly Active
5577150313,2016-05-06,4950,3.70000004768372,2643,1304,79,16,41,136,Friday,0.10429447852760736,,,,,,,8304.4333333333325,30,Fairly Active
4702921684,2016-05-02,7245,5.92000007629395,2859,1131,195,40,5,240,Monday,0.21220159151193635,,,,,,,8572.0645161290322,31,Fairly Active
4702921684,2016-05-08,12857,10.4300003051758,3287,1019,192,125,9,326,Sunday,0.31992149165848871,,,,,,,8572.0645161290322,31,Fairly Active
4702921684,2016-04-22,1664,1.35000002384186,2241,1341,72,0,0,72,Friday,0.053691275167785234,,,,,,,8572.0645161290322,31,Fairly Active
7086361926,2016-05-05,8564,5.59999990463257,2386,1253,149,14,24,187,Thursday,0.14924181963288108,,,,,,,9371.7741935483882,31,Fairly Active
7086361926,2016-04-18,9827,6.71000003814697,2743,1136,114,51,61,226,Monday,0.198943661971831,,,,,,,9371.7741935483882,31,Fairly Active
7086361926,2016-05-10,14433,10.789999961853,2800,1182,106,23,72,201,Tuesday,0.17005076142131981,,,,,,,9371.7741935483882,31,Fairly Active
7086361926,2016-04-23,2817,1.80999994277954,1965,1350,90,0,0,90,Saturday,0.066666666666666666,,,,,,,9371.7741935483882,31,Fairly Active
7086361926,2016-04-29,7881,4.94999980926514,2616,1198,182,36,24,242,Friday,0.2020033388981636,,,,,,,9371.7741935483882,31,Fairly Active
2347167796,2016-04-20,10999,7.26999998092651,2198,1011,269,43,11,323,Wednesday,0.31948565776458954,,,,,,,9519.6666666666679,18,Fairly Active
4388161847,2016-04-13,10993,8.44999980926514,3092,1275,150,14,1,165,Wednesday,0.12941176470588237,,,,,,,10813.935483870971,31,Very Active
4388161847,2016-05-06,13175,10.1300001144409,3425,1100,262,45,33,340,Friday,0.30909090909090908,,,,,,,10813.935483870971,31,Very Active
4388161847,2016-04-12,10122,7.78000020980835,2955,1440,0,0,0,0,Tuesday,0.0,,,,,,,10813.935483870971,31,Very Active
4388161847,2016-04-25,12961,9.97000026702881,3288,1054,301,31,11,343,Monday,0.325426944971537,,,,,,,10813.935483870971,31,Very Active
4388161847,2016-04-29,9232,7.09999990463257,2979,1175,236,16,13,265,Friday,0.225531914893617,,,,,,,10813.935483870971,31,Very Active
3977333714,2016-05-09,14687,10.0799999237061,1667,1159,151,122,8,281,Monday,0.24245038826574633,,,,,,,10984.566666666666,30,Very Active
7007744171,2016-04-30,3761,2.51999998092651,2051,1240,200,0,0,200,Saturday,0.16129032258064516,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-05-03,14510,10.8699998855591,2976,1021,330,31,58,419,Tuesday,0.41038197845249758,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-22,15299,10.2399997711182,2889,1065,261,50,64,375,Friday,0.352112676056338,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-05-02,13041,9.18000030517578,2642,1112,250,14,64,328,Monday,0.29496402877697842,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-15,5273,3.52999997138977,2098,1238,202,0,0,202,Friday,0.16316639741518579,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-13,12862,9.64999961853027,2742,1101,261,22,56,339,Wednesday,0.30790190735694822,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-05-05,15010,11.1000003814697,2933,1047,317,23,53,393,Thursday,0.37535816618911177,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-12,14172,10.289999961853,2937,1024,355,8,53,416,Tuesday,0.40625,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-19,14194,10.4799995422363,2812,1066,304,17,53,374,Tuesday,0.350844277673546,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-14,11179,8.23999977111816,2668,1096,304,6,34,344,Thursday,0.31386861313868614,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-28,15128,10.1199998855591,2836,1007,401,16,16,433,Thursday,0.42999006951340618,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-05-06,11459,7.67000007629395,2553,1136,247,13,44,304,Friday,0.26760563380281688,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-17,8059,5.3899998664856,2383,1135,305,0,0,305,Sunday,0.2687224669603524,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-24,11085,7.42000007629395,2667,1021,419,0,0,419,Sunday,0.41038197845249758,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-23,8093,5.40999984741211,2284,1190,223,25,2,250,Saturday,0.21008403361344538,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-21,13744,9.1899995803833,2763,1049,327,34,30,391,Thursday,0.37273593898951385,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-27,13541,10.2200002670288,2830,1041,337,12,50,399,Wednesday,0.38328530259365995,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-18,14816,10.9799995422363,2832,1077,284,31,48,363,Monday,0.3370473537604457,,,,,,,11323.423076923078,26,Very Active
7007744171,2016-04-20,15566,11.3100004196167,3096,1000,347,33,60,440,Wednesday,0.44,,,,,,,11323.423076923078,26,Very Active
2022484408,2016-04-22,12954,9.32999992370605,2638,1105,273,10,52,335,Friday,0.30316742081447962,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-28,10140,7.11999988555908,2296,1123,291,20,6,317,Thursday,0.28227960819234194,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-03,12183,8.73999977111816,2752,1104,250,14,72,336,Tuesday,0.30434782608695654,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-14,10690,7.5,2312,1148,257,3,32,292,Thursday,0.25435540069686413,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-26,10119,7.19000005722046,2793,1086,275,24,55,354,Tuesday,0.32596685082872928,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-29,10245,7.19000005722046,2611,1098,281,40,21,342,Friday,0.31147540983606559,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-18,14131,10.0699996948242,2770,1078,311,3,48,362,Monday,0.3358070500927644,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-01,10538,7.40000009536743,2380,1142,245,28,25,298,Sunday,0.26094570928196148,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-16,10100,7.09000015258789,2177,1237,151,11,41,203,Saturday,0.16410670978173,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-19,11548,8.52999973297119,2489,1152,250,7,31,288,Tuesday,0.25,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-08,3292,2.30999994277954,1848,1305,135,0,0,135,Sunday,0.10344827586206896,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-25,11369,8.01000022888184,2470,1171,217,8,44,269,Monday,0.22971818958155424,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-24,13481,10.2799997329712,2529,1161,216,26,37,279,Sunday,0.24031007751937986,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-12,11875,8.34000015258789,2390,1157,227,14,42,283,Tuesday,0.24459809853068279,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-09,13379,9.39000034332275,2709,1061,297,47,35,379,Monday,0.35721017907634306,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-10,12798,8.97999954223633,2797,1084,271,28,57,356,Tuesday,0.32841328413284132,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-02,10379,7.28999996185303,2473,1119,277,8,36,321,Monday,0.28686327077747992,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-05,11895,8.35000038146973,2609,1112,253,20,55,328,Thursday,0.29496402877697842,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-17,15112,11.3999996185303,2782,1052,331,29,28,388,Sunday,0.36882129277566539,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-21,12453,8.73999977111816,3158,1028,255,53,104,412,Thursday,0.40077821011673154,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-20,15112,10.6700000762939,2897,1053,276,63,48,387,Wednesday,0.36752136752136755,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-04,11768,8.28999996185303,2649,1105,272,27,36,335,Wednesday,0.30316742081447962,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-07,6708,4.71000003814697,1995,1269,149,2,20,171,Saturday,0.13475177304964539,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-23,6001,4.21000003814697,2069,1191,249,0,0,249,Saturday,0.20906801007556675,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-27,10159,7.13000011444092,2463,1119,282,20,19,321,Wednesday,0.28686327077747992,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-15,11034,8.02999973297119,2525,1122,282,9,27,318,Friday,0.28342245989304815,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-30,18387,12.9099998474121,2732,1043,361,23,13,397,Saturday,0.38063279002876316,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-04-13,12024,8.5,2601,1100,292,5,43,340,Wednesday,0.30909090909090908,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-06,10227,7.17999982833862,2498,1104,295,17,24,336,Friday,0.30434782608695654,,,,,,,11370.645161290322,31,Very Active
2022484408,2016-05-11,13272,9.31999969482422,2544,1133,224,25,58,307,Wednesday,0.27096204766107679,,,,,,,11370.645161290322,31,Very Active
1503960366,2016-04-14,10460,6.73999977111816,1776,1218,181,11,30,222,Thursday,0.18226600985221675,,,,,,,12116.741935483869,31,Very Active
1503960366,2016-04-18,13019,8.59000015258789,1921,1149,233,16,42,291,Monday,0.25326370757180156,,,,,,,12116.741935483869,31,Very Active
1503960366,2016-04-22,12764,8.13000011444092,1827,1217,130,27,66,223,Friday,0.18323746918652423,,,,,,,12116.741935483869,31,Very Active
